,,,SOS Median,SOS Min,SOS Max,SOS STDEV,SOS SUM
Stephen F. Austin,,,-1.23986215768167,-7.986429492442,5.50670517707867,9.54108702428137,-2.47972431536333
Stetson,,,-13.8016075304805,-17.4099838287225,40.4200532234846,32.3968158411889,9.2084618642816
Stonehill,,,8.52327977249869,-13.7010971486433,95.9995086192416,48.6043053207244,99.3449710155957
Stony Brook,,,-19.6023685449833,-36.1706072267413,39.1556354550167,39.5833559374619,-16.6173403167079
Syracuse,,,-8.869008397912,-34.5895104475,-3.604962406018,16.5795889737077,-47.06348125143
Tarleton St.,,,-39.4064346546159,-65.8106093381353,18.5663897299391,36.0285239176434,-126.057088917428
TCU,,,-1.95623902813581,-14.7879035467088,50.716248600263,30.5870127558179,32.0158669972826
Temple,,,1.184931051209,-15.199023765032,87.08551595951,47.2291526274194,74.256354296896
Tennessee,,,18.8203753585142,-18.1512812983319,113.018003221657,56.1493785384542,132.507472640354
Tennessee Martin,,,51.7940347258407,-5.46613540024,58.09323489976,35.0195196964763,104.421134225361
Tennessee St.,,,7.73558076926575,2.27380631334143,72.1110943012634,33.3825975548056,89.8560621531363
Tennessee Tech,,,-0.63424957605981,-27.2299443095753,103.214719161466,57.7623733824622,74.7162756997711
Texas,,,-8.75603316334188,-14.8507766180142,38.5888825678681,24.9438459529549,6.22603962317014
Texas A&M,,,-9.96723354963198,-21.698147897269,27.8967695177386,21.953307499764,-13.7358454787944
Texas A&M Corpus Chris,,,31.532012220742,14.266768246472,59.754250555968,22.9626306310858,105.553031023182
Texas Southern,,,9.07046494443465,2.01418825342245,71.7032382593584,32.6809798734184,91.8583564016501
Texas St.,,,36.549214889932,-0.681847716319331,49.03645861416,25.8650126070923,84.9038257877727
Texas Tech,,,-15.6674688326147,-16.633696855933,109.137765852971,72.3368751438416,76.8366001644233
The Citadel,,,36.4081354748257,-25.129058456696,73.9061160841637,50.0014842831066,85.1851931022934
Toledo,,,15.5408514602486,-5.691008534848,62.175955330974,28.6741435614166,87.5666497166232
Towson,,,10.6306473155896,-16.973006249966,21.12073811718,19.677131629984,14.7783791828036
Troy,,,1.44364124169666,-4.46833008191824,7.54349455325688,5.54839696725197,5.96244695473195
Tulane,,,16.2931262628843,13.5974650375316,20.1021237945636,3.26817067036087,49.9927150949795
Tulsa,,,-11.549203987716,-12.320572307638,-9.830788313104,1.27455782235574,-33.700564608458
UAB,,,-1.4642553246677,-35.0823133558777,16.1328019774557,23.8402024996273,-21.8780220277574
UC Davis,,,20.6175007514069,10.3077192309426,44.9491397514069,17.787393790274,75.8743597337564
UC Irvine,,,60.0291831986364,-11.830932208889,113.897985315175,63.078634430403,162.096236304922
UC Riverside,,,35.623275807094,24.562023938326,88.591746294468,34.2242981512667,148.777046039888
UC San Diego,,,9.560707232924,-37.1991422648649,34.622701688792,33.0493746349502,16.5449738897751
UC Santa Barbara,,,3.12990429619867,-5.37311710446333,169.482965574395,98.5903071802389,167.23975276613
UCF,,,2.43715136975731,-0.349497106178689,37.7964968390618,21.2648598075808,39.8841511026404
UCLA,,,23.5009316315449,-7.04800879982188,41.6001837800792,22.5342430573158,81.5540382433471
UMass Lowell,,,-30.5604195933554,-52.7946305098167,-8.326208676894,31.4439226267236,-61.1208391867107
UMBC,,,-7.00303207924537,-29.1863208483274,35.7331167781566,32.9975001616624,-0.45623614941617
UMKC,,,26.8198547396519,23.5465826862493,30.0931267930544,4.62910573125872,53.6397094793037
UNC Asheville,,,-12.2336301395965,-44.5717266442085,20.1044663650155,45.7329746581523,-24.467260279193
UNC Greensboro,,,11.0657431092892,5.64568561807921,16.4858006004992,7.66511881291107,22.1314862185784
UNC Wilmington,,,0.955745629005,-5.29860499234,7.21009625035,8.84498747254269,1.91149125801
UNLV,,,-3.201349140404,-15.7370604565378,-0.99806874424,7.95022409957469,-19.9364783411818
USC,,,-13.833647111106,-31.625461449704,24.856146550296,28.8779640132018,-20.602962010514
USC Upstate,,,17.50859039718,4.30858159218,132.633003930544,60.7194363913111,171.958766317084
UT Arlington,,,26.237454908555,-18.130882044516,70.605791861626,62.7463038589724,52.47490981711
UT Rio Grande Valley,,,43.54280424124,14.5384862979067,93.56598999124,34.4033766465024,195.190084771627
Utah,,,17.6737018349114,1.56314824313605,48.3742612431361,19.8993568137059,85.284813156095
Utah St.,,,62.078799044937,49.099178106478,75.058419983396,18.3559559656305,124.157598089874
Utah Tech,,,0.092141105944,-12.938372413828,2.56884262571601,8.33068675930204,-10.277388682168
Utah Valley,,,44.643361716574,-15.256650376852,104.54337381,84.7114094888355,89.286723433148
UTEP,,,-32.51387427469,-32.51387427469,-32.51387427469,–,-32.51387427469
UTSA,,,-17.3752400770565,-44.3379253976196,9.58744524350667,38.1309952583384,-34.7504801541129
Valparaiso,,,-16.9297610142021,-24.0024007214202,-9.857121306984,10.0022229957263,-33.8595220284042
Vanderbilt,,,-9.51707483663373,-44.2755484724591,37.9236359282029,36.1185631729548,-25.3860622175237
VCU,,,4.89674757150632,-15.0992253730609,57.9846005066273,33.0988423453254,52.678870276579
Vermont,,,-29.9402896565359,-85.6145411173922,50.1903578826078,56.7051720830321,-95.3047625478561
Villanova,,,-15.016386572348,-62.686378657622,14.932701002036,28.0922563076166,-101.037640223862
Virginia,,,-2.74283393256,-29.6225695256653,45.5265079645627,38.0785009341861,13.1611045063374
Virginia Tech,,,-18.5633818132989,-48.2410442158789,14.7718518162188,32.3405270520646,-70.5959560262579
VMI,,,53.420093357998,29.3592575078511,54.0464811736113,14.0758374281754,136.82583203946
Wagner,,,-4.25317972460133,-12.597764483048,43.2419687148287,30.1205827292137,26.3910245071794
Wake Forest,,,-27.0817272725989,-50.7589424624104,28.1388630007251,31.3185549322553,-84.604090513076
Washington,,,-5.53250205674335,-15.4274737374967,4.36246962401,13.9936031502191,-11.0650041134867
Washington St.,,,3.948459427826,-14.19184924368,58.828294459516,31.7564970920513,52.533364071488
Weber St.,,,-16.5818419319597,-24.8796385839347,-8.28404527998467,11.7348565630371,-33.1636838639194
West Georgia,,,16.1699294233333,8.70832277,27.60061341,9.77143700779608,68.6487950266667
West Virginia,,,-2.98305533106733,-3.21954934821333,27.4887991446407,17.6615991714956,21.28619446536
Western Carolina,,,-1.746946595058,-1.746946595058,-1.746946595058,–,-1.746946595058
Western Illinois,,,-6.71958554997834,-26.610484081908,64.395819950968,40.1165584475201,24.3461647691033
Western Kentucky,,,-1.37959582582445,-22.37705502138,55.03199961862,40.03191046635,31.2753487714156
Western Michigan,,,7.3829474123,-32.0226889284004,28.715123720428,25.3750874312242,11.4583296166276
Wichita St.,,,27.7819707263854,0.528171103843208,30.2878791512254,16.5060059471534,58.598020981454
William & Mary,,,16.795781296712,-34.784489205822,46.689794905338,35.2720813161455,46.426349004036
Winthrop,,,-9.38487484524057,-18.1846678209486,21.7119811690514,16.9745425114809,-12.3192276917282
Wisconsin,,,7.739169036694,-30.682634436904,77.99480110005,48.4570901763053,62.790504736534
Wofford,,,-17.5300884652293,-45.9016155311722,3.43996634913133,24.76313943957,-59.9917376472702
Wright St.,,,11.6067956307273,-11.06431086202,72.49827777798,43.2135354719493,73.0407625466873
Wyoming,,,13.86186448803,-39.733456833776,24.0824399793458,34.2767834863588,-1.7891523664002
Xavier,,,-9.8790568542493,-42.7144603753703,44.1680804188077,42.5634202511873,-18.3044936650612
Yale,,,31.0893478774733,-34.7141980184993,54.8532176872487,41.8016700810906,82.3177154236959
Youngstown St.,,,18.89912181048,-3.01493197952,41.71575632048,22.3668617962143,57.59994615144
